IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150119537,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,2/8/2015,12:15,NORTHERN,NONE,600 Block of LARCH ST,-122.4281512,37.78153255,"(37.7815325510309, -122.42815115473)",1.5012E+13
150119543,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,2/8/2015,12:40,CENTRAL,NONE,300 Block of GEARY ST,-122.4090552,37.78719796,"(37.7871979591062, -122.409055191364)",1.5012E+13
150119559,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,2/8/2015,1:30,TARAVAL,NONE,300 Block of ORIZABA AV,-122.4626807,37.71525119,"(37.7152511901206, -122.462680660662)",1.5012E+13
150119565,NON-CRIMINAL,LOST PROPERTY,Sunday,2/8/2015,9:30,TENDERLOIN,NONE,100 Block of MCALLISTER ST,-122.4145226,37.78087527,"(37.7808752665663, -122.41452262258)",1.5012E+13
150119587,TRESPASS,TRESPASSING,Sunday,2/8/2015,12:30,INGLESIDE,"ARREST, BOOKED",600 Block of BRAZIL AV,-122.4295946,37.72225541,"(37.7222554096189, -122.429594647794)",1.5012E+13
150119587,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Sunday,2/8/2015,12:30,INGLESIDE,"ARREST, BOOKED",600 Block of BRAZIL AV,-122.4295946,37.72225541,"(37.7222554096189, -122.429594647794)",1.5012E+13
150119593,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,2/8/2015,13:05,CENTRAL,"ARREST, BOOKED",900 Block of GRANT AV,-122.4064973,37.7956017,"(37.7956016951648, -122.40649729336)",1.5012E+13
150119593,OTHER OFFENSES,PROBATION VIOLATION,Sunday,2/8/2015,13:05,CENTRAL,"ARREST, BOOKED",900 Block of GRANT AV,-122.4064973,37.7956017,"(37.7956016951648, -122.40649729336)",1.5012E+13
150119593,TRESPASS,TRESPASSING,Sunday,2/8/2015,13:05,CENTRAL,"ARREST, BOOKED",900 Block of GRANT AV,-122.4064973,37.7956017,"(37.7956016951648, -122.40649729336)",1.5012E+13
150119606,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,2/4/2015,12:00,PARK,NONE,700 Block of STANYAN ST,-122.4531902,37.76778506,"(37.7677850586334, -122.45319019834)",1.5012E+13
150119612,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,2/7/2015,23:00,BAYVIEW,NONE,OLMSTEAD ST / SAN BRUNO AV,-122.4016153,37.72283423,"(37.7228342288863, -122.401615287879)",1.5012E+13
150119634,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,2/8/2015,13:52,MISSION,"ARREST, BOOKED",2500 Block of 22ND ST,-122.4059845,37.75693186,"(37.7569318582039, -122.40598450618)",1.5012E+13
150119640,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,2/7/2015,19:00,TARAVAL,NONE,0 Block of CAMBON DR,-122.4744446,37.7183022,"(37.718302204766, -122.474444639595)",1.5012E+13
150119640,NON-CRIMINAL,LOST PROPERTY,Saturday,2/7/2015,19:00,TARAVAL,NONE,0 Block of CAMBON DR,-122.4744446,37.7183022,"(37.718302204766, -122.474444639595)",1.5012E+13
150119656,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,2/8/2015,13:27,MISSION,"ARREST, BOOKED",HANCOCK ST / CHURCH ST,-122.4282801,37.7604898,"(37.7604898033552, -122.428280073101)",1.5012E+13
150119662,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY",Wednesday,1/28/2015,21:00,MISSION,NONE,3200 Block of 22ND ST,-122.4193083,37.75545608,"(37.7554560834882, -122.419308328755)",1.5012E+13
150119662,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,1/28/2015,21:00,MISSION,NONE,3200 Block of 22ND ST,-122.4193083,37.75545608,"(37.7554560834882, -122.419308328755)",1.5012E+13
150119678,ASSAULT,"FIREARM, DISCHARGING AT OCCUPIED BLDG, VEHICLE, OR AIRCRAFT",Sunday,2/8/2015,13:35,BAYVIEW,NONE,1100 Block of LASALLE AV,-122.3817112,37.73139682,"(37.7313968208455, -122.381711184291)",1.5012E+13
150119684,VEHICLE THEFT,STOLEN TRUCK,Saturday,2/7/2015,15:00,NORTHERN,NONE,2000 Block of BEACH ST,-122.442798,37.80386294,"(37.8038629379154, -122.442797976347)",1.5012E+13
150119690,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,13:41,NORTHERN,NONE,GEARY BL / FILLMORE ST,-122.4329146,37.78435334,"(37.7843533426568, -122.432914603494)",1.5012E+13
150119703,NON-CRIMINAL,LOST PROPERTY,Sunday,2/8/2015,12:10,CENTRAL,NONE,WAVERLY PL / CLAY ST,-122.4068248,37.79419731,"(37.7941973053243, -122.406824815408)",1.5012E+13
150119725,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,2/7/2015,11:00,RICHMOND,NONE,17TH AV / CLEMENT ST,-122.476307,37.78240333,"(37.7824033263982, -122.476306961103)",1.5012E+13
150119731,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,13:54,TENDERLOIN,NONE,100 Block of JONES ST,-122.4122498,37.78255633,"(37.782556330202, -122.412249767634)",1.5012E+13
150119747,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,2/5/2015,1:30,NORTHERN,NONE,ELLIS ST / LARKIN ST,-122.4177103,37.78423629,"(37.7842362877887, -122.417710344726)",1.5012E+13
150119769,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2/8/2015,13:44,NORTHERN,NONE,200 Block of IVY ST,-122.4222765,37.77750677,"(37.7775067728959, -122.422276460043)",1.5012E+13
150119797,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,2/8/2015,11:00,INGLESIDE,NONE,MANSELL ST / BRAZIL AV,-122.422472,37.71788908,"(37.7178890796259, -122.422472009162)",1.5012E+13
150119800,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,2/7/2015,18:00,TARAVAL,NONE,1200 Block of ORTEGA ST,-122.4768605,37.75229853,"(37.7522985347253, -122.476860541877)",1.5012E+13
150119816,OTHER OFFENSES,FALSE PERSONATION,Sunday,2/8/2015,14:15,NORTHERN,NONE,1300 Block of VANNESS AV,-122.4217342,37.78829613,"(37.7882961275539, -122.421734189838)",1.5012E+13
150119816,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Sunday,2/8/2015,14:15,NORTHERN,NONE,1300 Block of VANNESS AV,-122.4217342,37.78829613,"(37.7882961275539, -122.421734189838)",1.5012E+13
150119816,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,2/8/2015,14:15,NORTHERN,NONE,1300 Block of VANNESS AV,-122.4217342,37.78829613,"(37.7882961275539, -122.421734189838)",1.5012E+13
150119822,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,2/8/2015,13:44,SOUTHERN,NONE,5TH ST / TEHAMA ST,-122.4044079,37.78107596,"(37.7810759636856, -122.404407887961)",1.5012E+13
150119838,NON-CRIMINAL,TURNED IN GUN,Tuesday,2/3/2015,13:00,INGLESIDE,UNFOUNDED,100 Block of OCEAN AV,-122.4393384,37.72345305,"(37.7234530529634, -122.439338398681)",1.5012E+13
150119844,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,14:15,TARAVAL,NONE,2200 Block of 32ND AV,-122.4897442,37.74521978,"(37.745219775282, -122.489744247466)",1.5012E+13
150119850,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,2/8/2015,14:00,SOUTHERN,NONE,600 Block of MARKET ST,-122.401655,37.78890489,"(37.7889048945911, -122.401655040432)",1.5012E+13
150119866,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,2/8/2015,14:20,NORTHERN,NONE,400 Block of LARKIN ST,-122.4171758,37.78193108,"(37.7819310783177, -122.41717581526)",1.5012E+13
150119894,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/8/2015,10:20,PARK,NONE,HAYES ST / PIERCE ST,-122.4344851,37.77541657,"(37.7754165687704, -122.434485055659)",1.5012E+13
150119907,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,2/8/2015,14:40,SOUTHERN,NONE,6TH ST / MINNA ST,-122.408163,37.78053454,"(37.7805345385278, -122.408162953857)",1.5012E+13
150119907,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,2/8/2015,14:40,SOUTHERN,NONE,6TH ST / MINNA ST,-122.408163,37.78053454,"(37.7805345385278, -122.408162953857)",1.5012E+13
150119929,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,15:09,CENTRAL,NONE,PACIFIC AV / STOCKTON ST,-122.4084331,37.79670393,"(37.7967039278443, -122.408433097286)",1.5012E+13
150119935,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,2/8/2015,10:00,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.3883799,37.78331041,"(37.7833104067015, -122.388379873919)",1.5012E+13
150119935,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,2/8/2015,10:00,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.3883799,37.78331041,"(37.7833104067015, -122.388379873919)",1.5012E+13
150119941,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,2/8/2015,13:45,SOUTHERN,NONE,700 Block of MISSION ST,-122.40307,37.78526863,"(37.7852686309087, -122.403070000847)",1.5012E+13
150119979,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2/8/2015,3:26,INGLESIDE,"ARREST, BOOKED",MISSION ST / COLLEGE AV,-122.4247021,37.73536991,"(37.7353699090873, -122.424702079332)",1.5012E+13
150119985,ASSAULT,BATTERY,Sunday,2/8/2015,15:15,CENTRAL,NONE,600 Block of PINE ST,-122.4065367,37.79134196,"(37.7913419604498, -122.406536677006)",1.5012E+13
150119991,ASSAULT,BATTERY,Sunday,2/8/2015,12:10,INGLESIDE,"ARREST, BOOKED",400 Block of JOOST AV,-122.4454748,37.7323966,"(37.7323966010148, -122.44547478111)",1.5012E+13
150120001,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2/8/2015,3:46,INGLESIDE,"ARREST, BOOKED",SAN JOSE AV / MIGUEL ST,-122.426636,37.7363217,"(37.7363217048737, -122.426636034449)",1.5012E+13
150120017,MISSING PERSON,MISSING ADULT,Friday,2/6/2015,13:25,BAYVIEW,EXCEPTIONAL CLEARANCE,1400 Block of PHELPS ST,-122.3944389,37.7364439,"(37.7364438996732, -122.394438859914)",1.5012E+13
150120023,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,2/8/2015,15:10,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.4189184,37.78594073,"(37.7859407304209, -122.418918390218)",1.5012E+13
150120023,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,2/8/2015,15:10,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.4189184,37.78594073,"(37.7859407304209, -122.418918390218)",1.5012E+13
150120023,OTHER OFFENSES,CONSPIRACY,Sunday,2/8/2015,15:10,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.4189184,37.78594073,"(37.7859407304209, -122.418918390218)",1.5012E+13
150120023,OTHER OFFENSES,PROBATION VIOLATION,Sunday,2/8/2015,15:10,NORTHERN,"ARREST, BOOKED",900 Block of GEARY ST,-122.4189184,37.78594073,"(37.7859407304209, -122.418918390218)",1.5012E+13
150120045,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,2/8/2015,13:00,SOUTHERN,NONE,100 Block of HOWARD ST,-122.3930236,37.79099404,"(37.7909940356997, -122.393023604356)",1.5012E+13
150120051,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,2/7/2015,1:00,TARAVAL,NONE,200 Block of GONZALEZ DR,-122.4756626,37.71714085,"(37.7171408545629, -122.475662603868)",1.5012E+13
150120067,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Sunday,2/8/2015,16:12,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.4535346,37.7691663,"(37.7691662978052, -122.45353456066)",1.5012E+13
150120067,WARRANTS,WARRANT ARREST,Sunday,2/8/2015,16:12,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.4535346,37.7691663,"(37.7691662978052, -122.45353456066)",1.5012E+13
150120073,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,2/8/2015,16:12,BAYVIEW,NONE,3RD ST / LASALLE AV,-122.3898656,37.73716994,"(37.7371699446203, -122.389865610332)",1.5012E+13
150120089,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,2/8/2015,15:00,CENTRAL,NONE,LARKIN ST / GEARY ST,-122.4180908,37.78610075,"(37.7861007451645, -122.418090766692)",1.5012E+13
150120089,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,2/8/2015,15:00,CENTRAL,NONE,LARKIN ST / GEARY ST,-122.4180908,37.78610075,"(37.7861007451645, -122.418090766692)",1.5012E+13
150120095,VEHICLE THEFT,STOLEN TRUCK,Sunday,2/8/2015,12:20,RICHMOND,NONE,300 Block of 8TH AV,-122.4664244,37.7818716,"(37.7818716046508, -122.466424377549)",1.5012E+13
150120108,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,2/8/2015,16:24,BAYVIEW,"ARREST, BOOKED",GILMAN AV / JENNINGS ST,-122.3937392,37.72140909,"(37.7214090925114, -122.393739160349)",1.5012E+13
150120114,ASSAULT,BATTERY,Wednesday,2/4/2015,17:30,NORTHERN,NONE,1500 Block of VANNESS AV,-122.4220627,37.78992,"(37.7899200014841, -122.422062730264)",1.5012E+13
150120120,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/6/2015,22:00,SOUTHERN,NONE,6TH ST / MINNA ST,-122.408163,37.78053454,"(37.7805345385278, -122.408162953857)",1.5012E+13
150120120,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,2/6/2015,22:00,SOUTHERN,NONE,6TH ST / MINNA ST,-122.408163,37.78053454,"(37.7805345385278, -122.408162953857)",1.5012E+13
150120142,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,2/8/2015,15:57,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.3830851,37.73175234,"(37.7317523387371, -122.383085144615)",1.5012E+13
150120142,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Sunday,2/8/2015,15:57,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.3830851,37.73175234,"(37.7317523387371, -122.383085144615)",1.5012E+13
150120142,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,2/8/2015,15:57,BAYVIEW,"ARREST, BOOKED",0 Block of OSCEOLA LN,-122.3830851,37.73175234,"(37.7317523387371, -122.383085144615)",1.5012E+13
150120158,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,15:40,TENDERLOIN,NONE,300 Block of MASON ST,-122.4096608,37.78643945,"(37.7864394524764, -122.409660751795)",1.5012E+13
150120158,MISSING PERSON,FOUND PERSON,Sunday,2/8/2015,15:40,TENDERLOIN,NONE,300 Block of MASON ST,-122.4096608,37.78643945,"(37.7864394524764, -122.409660751795)",1.5012E+13
150120164,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,2/8/2015,4:52,INGLESIDE,"ARREST, BOOKED",SAN JOSE AV / MIGUEL ST,-122.426636,37.7363217,"(37.7363217048737, -122.426636034449)",1.5012E+13
150120170,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,2/8/2015,14:30,TENDERLOIN,NONE,FULTON ST / LARKIN ST,-122.41677,37.77958458,"(37.7795845776674, -122.416769999704)",1.5012E+13
150120186,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Sunday,2/8/2015,14:52,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.5012E+13
150120186,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,2/8/2015,14:52,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.5012E+13
150120186,WARRANTS,WARRANT ARREST,Sunday,2/8/2015,14:52,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.5012E+13
150120205,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,2/8/2015,14:57,TARAVAL,"ARREST, BOOKED",3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.5012E+13
150120211,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,2/8/2015,9:30,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366,"(37.7627436601147, -122.421747650463)",1.5012E+13
150120211,KIDNAPPING,CHILD STEALING,Sunday,2/8/2015,9:30,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366,"(37.7627436601147, -122.421747650463)",1.5012E+13
150120227,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2/8/2015,17:06,BAYVIEW,"ARREST, BOOKED",NEWCOMB AV / MENDELL ST,-122.3897747,37.73522659,"(37.735226586208, -122.389774683064)",1.5012E+13
150120233,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,2/8/2015,17:11,BAYVIEW,"ARREST, BOOKED",INGALLS ST / HUDSON AV,-122.3795983,37.73246665,"(37.732466654096, -122.379598260054)",1.5012E+13
150120249,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,2/8/2015,15:29,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.40307,37.78526863,"(37.7852686309087, -122.403070000847)",1.5012E+13
150120255,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,2/8/2015,1:30,MISSION,NONE,3200 Block of 22ND ST,-122.4192972,37.75534659,"(37.7553465863701, -122.419297189961)",1.5012E+13
150120261,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2/7/2015,15:00,CENTRAL,NONE,900 Block of BEACH ST,-122.42437,37.8062092,"(37.8062091993678, -122.424370033297)",1.5012E+13
150120277,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,2/8/2015,16:24,SOUTHERN,"ARREST, BOOKED",600 Block of STEVENSON ST,-122.412554,37.7794355,"(37.7794354974305, -122.41255401497)",1.5012E+13
150120283,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,2/8/2015,12:00,INGLESIDE,NONE,2600 Block of ALEMANY BL,-122.4481971,37.71435587,"(37.7143558674754, -122.448197105075)",1.5012E+13
150120299,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2/8/2015,17:25,BAYVIEW,"ARREST, BOOKED",PHELPS ST / INNES AV,-122.3907039,37.74048301,"(37.740483010142, -122.390703943866)",1.5012E+13
150120318,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,17:21,SOUTHERN,NONE,4TH ST / KING ST,-122.3941026,37.77638271,"(37.7763827130285, -122.394102624525)",1.5012E+13
150120324,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,2/7/2015,12:00,PARK,NONE,700 Block of ASHBURY ST,-122.4464852,37.76813824,"(37.7681382440911, -122.446485155387)",1.5012E+13
150120346,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/8/2015,11:00,CENTRAL,NONE,300 Block of POST ST,-122.4075911,37.78834012,"(37.7883401187101, -122.407591091073)",1.5012E+13
150120352,WARRANTS,WARRANT ARREST,Sunday,2/8/2015,17:20,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4090112,37.78113406,"(37.7811340568243, -122.409011206639)",1.5012E+13
150120352,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2/8/2015,17:20,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4090112,37.78113406,"(37.7811340568243, -122.409011206639)",1.5012E+13
150120368,MISSING PERSON,MISSING JUVENILE,Saturday,2/7/2015,7:00,BAYVIEW,NONE,100 Block of NAUTILUS DR,-122.3727124,37.72811177,"(37.7281117689395, -122.372712355944)",1.5012E+13
150120368,MISSING PERSON,FOUND PERSON,Saturday,2/7/2015,7:00,BAYVIEW,NONE,100 Block of NAUTILUS DR,-122.3727124,37.72811177,"(37.7281117689395, -122.372712355944)",1.5012E+13
150120380,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2/8/2015,15:51,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,"(37.7799444052046, -122.414317857881)",1.5012E+13
150120380,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2/8/2015,15:51,SOUTHERN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441,"(37.7799444052046, -122.414317857881)",1.5012E+13
150120396,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,17:13,INGLESIDE,NONE,3300 Block of MISSION ST,-122.4221419,37.74222798,"(37.7422279842217, -122.422141862352)",1.5012E+13
150120409,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,2/8/2015,17:10,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4053594,37.78597748,"(37.7859774761625, -122.405359371753)",1.5012E+13
150120409,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Sunday,2/8/2015,17:10,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4053594,37.78597748,"(37.7859774761625, -122.405359371753)",1.5012E+13
150120409,WARRANTS,ENROUTE TO ADULT AUTHORITY,Sunday,2/8/2015,17:10,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4053594,37.78597748,"(37.7859774761625, -122.405359371753)",1.5012E+13
150120415,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2/8/2015,17:35,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,"(37.7725405391593, -122.466204667893)",1.5012E+13
150120443,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,2/2/2015,22:00,TENDERLOIN,NONE,ANTONIO ST / JONES ST,-122.4128832,37.78535304,"(37.7853530358936, -122.412883177933)",1.5012E+13
150120465,NON-CRIMINAL,FOUND PROPERTY,Sunday,2/8/2015,15:00,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.4151206,37.78175894,"(37.7817589366405, -122.415120589338)",1.5012E+13
150120487,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,2/8/2015,18:16,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / TURK ST,-122.4140563,37.78279311,"(37.7827931071006, -122.414056291891)",1.5012E+13
150120493,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,2/8/2015,16:29,INGLESIDE,"ARREST, BOOKED",3300 Block of MISSION ST,-122.4216445,37.74299701,"(37.7429970144076, -122.421644478447)",1.5012E+13
150120493,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2/8/2015,16:29,INGLESIDE,"ARREST, BOOKED",3300 Block of MISSION ST,-122.4216445,37.74299701,"(37.7429970144076, -122.421644478447)",1.5012E+13
150120506,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,1/29/2015,15:00,MISSION,NONE,0 Block of DEARBORN ST,-122.4229584,37.76272932,"(37.7627293201302, -122.422958425571)",1.50121E+13
150120512,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,2/8/2015,15:10,TARAVAL,NONE,1800 Block of OCEAN AV,-122.4616832,37.72518972,"(37.7251897236748, -122.461683159559)",1.50121E+13
150120528,NON-CRIMINAL,FOUND PROPERTY,Saturday,2/7/2015,17:00,TARAVAL,NONE,SLOAT BL / RIVERTON DR,-122.4872934,37.7341962,"(37.7341961990698, -122.487293384386)",1.50121E+13
150120534,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,2/8/2015,0:30,BAYVIEW,NONE,2000 Block of 26TH ST,-122.4000068,37.75076634,"(37.7507663355018, -122.400006785029)",1.50121E+13
150120540,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,2/8/2015,18:15,TENDERLOIN,NONE,100 Block of EDDY ST,-122.4101571,37.78429738,"(37.7842973843312, -122.410157073911)",1.50121E+13
150120540,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,2/8/2015,18:15,TENDERLOIN,NONE,100 Block of EDDY ST,-122.4101571,37.78429738,"(37.7842973843312, -122.410157073911)",1.50121E+13
150120556,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,2/8/2015,17:15,CENTRAL,NONE,900 Block of MASON ST,-122.4108456,37.79231587,"(37.7923158747647, -122.410845624227)",1.50121E+13
150120578,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2/8/2015,18:15,CENTRAL,NONE,0 Block of EMERY LN,-122.4096183,37.798714,"(37.7987139952195, -122.409618331107)",1.50121E+13
150120584,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,2/8/2015,19:11,INGLESIDE,"ARREST, BOOKED",MISSION ST / TINGLEY ST,-122.4318013,37.72824902,"(37.7282490186293, -122.431801286177)",1.50121E+13
150120590,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,2/4/2015,9:00,NORTHERN,NONE,300 Block of LARKIN ST,-122.4169802,37.78097701,"(37.7809770123705, -122.4169801816)",1.50121E+13
150120603,ASSAULT,BATTERY,Sunday,2/8/2015,11:30,NORTHERN,NONE,1300 Block of WEBSTER ST,-122.4310464,37.78302957,"(37.7830295716044, -122.431046366089)",1.50121E+13
150120631,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2/8/2015,19:35,BAYVIEW,"ARREST, BOOKED",3RD ST / GALVEZ AV,-122.3884784,37.74110929,"(37.741109286458, -122.38847839624)",1.50121E+13
150120647,NON-CRIMINAL,AIDED CASE,Sunday,2/8/2015,19:11,BAYVIEW,NONE,2100 Block of JENNINGS ST,-122.3889044,37.72669172,"(37.7266917170382, -122.388904406633)",1.50121E+13
150120653,TRESPASS,TRESPASSING,Sunday,2/8/2015,18:43,CENTRAL,"ARREST, BOOKED",600 Block of BEACH ST,-122.4200738,37.80666268,"(37.8066626780589, -122.420073797567)",1.50121E+13
150120675,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,2/8/2015,11:45,SOUTHERN,NONE,HARRISON ST / 4TH ST,-122.3996176,37.78079066,"(37.7807906550067, -122.399617558782)",1.50121E+13
